age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,test_control_flag,was_contacted
41,technician,married,high.school,no,no,no,telephone,5,tue,358.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,admin.,single,basic.6y,unknown,no,no,telephone,5,tue,250.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,self-employed,married,university.degree,no,no,no,telephone,5,tue,792.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,entrepreneur,single,university.degree,no,yes,no,telephone,5,tue,242.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
46,admin.,married,university.degree,no,no,no,telephone,5,tue,268.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,blue-collar,married,basic.9y,unknown,no,no,telephone,5,tue,375.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,entrepreneur,married,basic.6y,no,no,no,telephone,5,tue,179.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,technician,married,basic.4y,no,no,no,telephone,5,tue,217.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,single,basic.4y,unknown,no,no,telephone,5,tue,87.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,blue-collar,married,basic.4y,no,no,no,telephone,5,tue,189.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,admin.,divorced,university.degree,no,unknown,unknown,telephone,5,tue,179.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,unemployed,married,university.degree,unknown,unknown,unknown,telephone,5,tue,87.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,services,married,high.school,unknown,no,yes,telephone,5,tue,535.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,management,married,university.degree,no,no,no,telephone,5,tue,310.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,blue-collar,married,unknown,no,no,no,telephone,5,tue,390.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,blue-collar,married,basic.4y,no,no,no,telephone,5,tue,112.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
24,technician,single,professional.course,no,no,yes,telephone,5,tue,140.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,management,married,university.degree,unknown,no,no,telephone,5,tue,174.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,blue-collar,married,basic.4y,unknown,no,no,telephone,5,tue,135.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
54,blue-collar,married,basic.6y,unknown,no,no,telephone,5,tue,36.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,technician,married,professional.course,no,yes,no,telephone,5,tue,219.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,admin.,married,university.degree,no,no,no,telephone,5,tue,135.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,management,married,university.degree,no,no,no,telephone,5,tue,407.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,technician,married,basic.9y,no,no,no,telephone,5,tue,209.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,admin.,married,professional.course,no,yes,no,telephone,5,tue,92.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,services,married,high.school,no,no,no,telephone,5,tue,193.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
47,blue-collar,married,basic.9y,no,no,no,telephone,5,tue,285.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,services,married,high.school,unknown,no,no,telephone,5,tue,231.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,admin.,single,university.degree,no,no,no,telephone,5,tue,389.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,services,married,high.school,no,no,no,telephone,5,tue,158.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
50,services,married,high.school,no,no,no,telephone,5,tue,87.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,admin.,married,university.degree,no,yes,no,telephone,5,tue,802.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,technician,married,basic.6y,no,yes,no,telephone,5,tue,381.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,services,married,high.school,unknown,no,no,telephone,5,tue,218.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
52,blue-collar,married,basic.4y,no,no,no,telephone,5,tue,57.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,services,married,high.school,unknown,no,no,telephone,5,tue,392.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
46,blue-collar,married,basic.9y,no,yes,no,telephone,5,tue,145.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,technician,married,professional.course,no,no,no,telephone,5,tue,252.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
35,services,single,basic.4y,no,no,no,telephone,5,tue,329.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
58,admin.,married,unknown,unknown,yes,no,telephone,5,tue,328.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,technician,married,professional.course,no,no,no,telephone,5,tue,191.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
55,management,married,university.degree,unknown,yes,no,telephone,5,tue,416.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,technician,single,professional.course,no,yes,no,telephone,5,tue,37.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,technician,married,unknown,unknown,yes,no,telephone,5,tue,175.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,housemaid,married,basic.4y,unknown,unknown,unknown,telephone,5,tue,524.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
29,admin.,married,high.school,no,yes,no,telephone,5,tue,29.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,blue-collar,married,basic.4y,no,yes,no,telephone,5,tue,311.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
54,retired,married,high.school,unknown,yes,no,telephone,5,tue,412.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,management,single,university.degree,no,yes,no,telephone,5,tue,312.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,housemaid,divorced,university.degree,no,no,no,telephone,5,tue,392.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,housemaid,married,high.school,no,yes,no,telephone,5,tue,100.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,5,tue,507.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
51,blue-collar,divorced,unknown,unknown,yes,yes,telephone,5,tue,128.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,services,married,basic.4y,no,no,no,telephone,5,tue,202.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,management,divorced,university.degree,unknown,yes,no,telephone,5,tue,205.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
59,retired,divorced,basic.4y,unknown,no,no,telephone,5,tue,273.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,admin.,single,university.degree,no,no,no,telephone,5,tue,189.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,blue-collar,married,basic.9y,no,yes,no,telephone,5,tue,477.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,management,married,university.degree,unknown,no,no,telephone,5,tue,191.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,services,single,high.school,unknown,yes,no,telephone,5,tue,196.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,admin.,married,professional.course,no,no,yes,telephone,5,tue,221.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,admin.,single,high.school,unknown,no,no,telephone,5,tue,64.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,management,married,university.degree,no,yes,no,telephone,5,tue,75.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,management,divorced,university.degree,unknown,yes,no,telephone,5,tue,378.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,technician,married,basic.4y,unknown,no,no,telephone,5,tue,118.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
27,admin.,single,high.school,no,yes,no,telephone,5,tue,390.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,services,married,high.school,unknown,no,no,telephone,5,tue,296.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
59,admin.,married,university.degree,unknown,no,no,telephone,5,tue,132.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
57,housemaid,married,basic.6y,unknown,yes,no,telephone,5,tue,121.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
52,self-employed,married,university.degree,no,no,no,telephone,5,tue,31.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
26,unemployed,single,basic.9y,no,yes,no,telephone,5,tue,112.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
51,admin.,married,university.degree,no,no,no,telephone,5,tue,87.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
60,retired,divorced,university.degree,unknown,yes,no,telephone,5,tue,198.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,admin.,married,university.degree,no,no,no,telephone,5,tue,178.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,services,married,high.school,no,no,no,telephone,5,tue,174.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,technician,married,basic.9y,no,no,no,telephone,5,tue,631.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,technician,married,university.degree,no,no,no,telephone,5,tue,152.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,retired,married,high.school,no,no,no,telephone,5,tue,176.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,blue-collar,married,basic.4y,no,yes,no,telephone,5,tue,1529.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,admin.,married,university.degree,no,yes,no,telephone,5,tue,254.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,blue-collar,married,basic.4y,no,no,no,telephone,5,tue,214.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,entrepreneur,married,basic.4y,no,yes,no,telephone,5,tue,147.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,technician,married,basic.9y,no,no,no,telephone,5,tue,135.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
24,technician,single,professional.course,no,no,no,telephone,5,tue,421.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,blue-collar,married,professional.course,unknown,no,no,telephone,5,tue,207.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,retired,married,basic.4y,no,no,no,telephone,5,tue,55.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,blue-collar,married,unknown,unknown,yes,no,telephone,5,tue,336.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,admin.,divorced,high.school,no,no,no,telephone,5,tue,233.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,technician,single,professional.course,no,yes,yes,telephone,5,tue,139.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,services,married,high.school,no,yes,no,telephone,5,tue,128.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
29,admin.,single,university.degree,no,no,no,telephone,5,tue,122.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,technician,single,professional.course,no,yes,no,telephone,5,tue,343.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,services,divorced,basic.9y,no,no,yes,telephone,5,tue,126.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
60,blue-collar,married,professional.course,no,no,no,telephone,5,tue,59.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,services,married,university.degree,no,yes,no,telephone,5,wed,51.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,blue-collar,married,basic.9y,unknown,yes,no,telephone,5,wed,148.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
43,unemployed,married,basic.4y,no,no,no,telephone,5,wed,275.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,services,married,high.school,no,yes,no,telephone,5,wed,124.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,technician,married,professional.course,no,no,no,telephone,5,wed,479.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
31,technician,married,university.degree,no,yes,no,telephone,5,wed,285.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,self-employed,married,university.degree,unknown,no,no,telephone,5,wed,202.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,technician,married,unknown,unknown,unknown,unknown,telephone,5,wed,162.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,single,unknown,unknown,no,yes,telephone,5,wed,70.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
32,admin.,married,high.school,no,yes,no,telephone,5,wed,395.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,services,married,high.school,unknown,no,no,telephone,5,wed,629.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,technician,divorced,professional.course,no,no,no,telephone,5,wed,446.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,married,basic.6y,no,unknown,unknown,telephone,5,wed,131.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,blue-collar,single,basic.6y,no,yes,no,telephone,5,wed,198.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,married,basic.9y,no,yes,no,telephone,5,wed,275.0,6.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
50,technician,married,professional.course,no,yes,no,telephone,5,wed,333.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,blue-collar,single,basic.9y,unknown,no,no,telephone,5,wed,113.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,entrepreneur,married,basic.9y,no,no,no,telephone,5,wed,128.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
28,unknown,single,basic.9y,unknown,no,no,telephone,5,wed,298.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
44,blue-collar,single,high.school,no,no,no,telephone,5,wed,292.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,blue-collar,married,basic.9y,no,unknown,unknown,telephone,5,wed,97.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,admin.,divorced,university.degree,no,no,no,telephone,5,wed,232.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,technician,married,basic.6y,no,no,no,telephone,5,wed,104.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
56,entrepreneur,married,university.degree,unknown,yes,no,telephone,5,wed,159.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,admin.,single,university.degree,no,yes,yes,telephone,5,wed,174.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
50,admin.,married,university.degree,no,no,no,telephone,5,wed,102.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,blue-collar,divorced,basic.9y,no,no,no,telephone,5,wed,143.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,technician,single,unknown,unknown,yes,no,telephone,5,wed,231.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,housemaid,married,basic.4y,no,yes,no,telephone,5,wed,128.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
27,admin.,single,basic.9y,no,yes,no,telephone,5,wed,105.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
31,admin.,married,university.degree,unknown,no,no,telephone,5,wed,168.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,technician,divorced,professional.course,no,no,no,telephone,5,wed,374.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
30,services,married,university.degree,no,yes,no,telephone,5,wed,425.0,6.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
49,entrepreneur,married,basic.9y,no,yes,no,telephone,5,wed,439.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,blue-collar,married,basic.9y,unknown,yes,no,telephone,5,wed,112.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,technician,married,professional.course,no,no,no,telephone,5,wed,216.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,admin.,divorced,high.school,unknown,yes,no,telephone,5,wed,800.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
53,blue-collar,married,basic.9y,unknown,yes,yes,telephone,5,wed,615.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
24,services,single,high.school,no,no,no,telephone,5,wed,111.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,admin.,single,high.school,no,yes,no,telephone,5,wed,359.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
57,management,divorced,university.degree,no,yes,no,telephone,5,wed,236.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,services,married,basic.6y,no,yes,no,telephone,5,wed,492.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
45,housemaid,married,basic.4y,unknown,yes,no,telephone,5,wed,83.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
41,entrepreneur,married,university.degree,no,yes,no,telephone,5,wed,1138.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
42,blue-collar,married,basic.6y,no,no,no,telephone,5,wed,123.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
48,admin.,single,university.degree,no,yes,no,telephone,5,wed,140.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
35,blue-collar,married,unknown,no,yes,yes,telephone,5,wed,52.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,blue-collar,married,high.school,no,yes,no,telephone,5,wed,233.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,blue-collar,married,basic.6y,no,yes,yes,telephone,5,wed,344.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,5,wed,786.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
28,unknown,single,basic.9y,unknown,yes,no,telephone,5,wed,99.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
27,blue-collar,married,basic.9y,no,yes,no,telephone,5,wed,164.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
40,blue-collar,divorced,unknown,no,yes,no,telephone,5,wed,110.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
54,admin.,married,university.degree,no,no,no,telephone,5,wed,388.0,7.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
36,technician,married,professional.course,no,no,no,telephone,5,wed,221.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,1,campaign group,0
30,admin.,single,university.degree,no,no,no,telephone,5,wed,25.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,services,single,unknown,unknown,yes,no,telephone,5,wed,256.0,6.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
39,blue-collar,married,basic.6y,no,no,no,telephone,5,wed,104.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
33,blue-collar,married,basic.9y,no,yes,no,telephone,5,wed,67.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
37,blue-collar,married,basic.6y,no,no,no,telephone,5,wed,221.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
34,technician,divorced,professional.course,no,yes,no,telephone,5,wed,296.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
57,management,divorced,university.degree,no,unknown,unknown,telephone,5,wed,435.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
31,blue-collar,single,basic.9y,no,no,no,telephone,5,wed,143.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
59,services,divorced,high.school,no,no,no,telephone,5,wed,231.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
38,blue-collar,married,unknown,unknown,no,yes,telephone,5,wed,181.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
46,admin.,married,professional.course,no,no,no,telephone,5,wed,69.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,0,campaign group,0
